"Category","Brand","Product Name","SKU","Price (EGP)","Product URL","Image URL"
"Men Fragrance","ExNihilo","ATLAS FEVER 100ML","3760264092193","24850","https://mazaya.eg/en/atlas-fever-100ml","https://www.mazaya.eg/media/catalog/product/3/7/3760264092193.jpg?store=en&image-type=small_image"
"Men Fragrance","ExNihilo","AMBER SKY 100ML","3760264092162","25100","https://mazaya.eg/en/amber-sky-100ml","https://www.mazaya.eg/media/catalog/product/3/7/3760264092162.jpg?store=en&image-type=small_image"
"Men Fragrance","ExNihilo","GOLD IMMORTALS","GOLD IMMORTALS","18500","https://mazaya.eg/en/gold-immortals","https://www.mazaya.eg/media/catalog/product/3/7/3760264093565_2.jpg?store=en&image-type=small_image"
"Men Fragrance","ExNihilo","THE HEDONIST 100ML","3760264094166","18500","https://mazaya.eg/en/the-hedonist-100ml","https://www.mazaya.eg/media/catalog/product/3/7/3760264094166_1.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Intense EDT 100 ML","3595471061171","4840","https://mazaya.eg/en/intense-edt-100-ml","https://www.mazaya.eg/media/catalog/product/3/5/3595471061171-.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Intense by Mercedes-Benz EDT SPRAY","3595471024787","5170","https://mazaya.eg/en/intense-by-mercedes-benz-edt-spray","https://www.mazaya.eg/media/catalog/product/3/5/3595471024787--.png?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Ultimate by Mercedes-Benz EAU DE PARFUM","3595471022967","5610","https://mazaya.eg/en/ultimate-by-mercedes-benz-eau-de-parfum","https://www.mazaya.eg/media/catalog/product/3/5/3595471022967-.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","SIGN YOUR POWER 100 Ml","3595471028334","4950","https://mazaya.eg/en/sign-your-power-100-ml","https://www.mazaya.eg/media/catalog/product/3/5/3595471028334.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","AMG Red Thrill EDP 100 Ml","3595471095367","6380","https://mazaya.eg/en/amg-red-thrill-edp-100-ml","https://www.mazaya.eg/media/catalog/product/3/5/3595471095367-.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","AMG Silver Thrill 100ML","3595471095329","6380","https://mazaya.eg/en/amg-silver-thrill-100ml","https://www.mazaya.eg/media/catalog/product/3/5/3595471095329_1.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","AMG Black Thrill EDP 100 Ml","3595471095282","6380","https://mazaya.eg/en/amg-black-thrill-edp-100-ml","https://www.mazaya.eg/media/catalog/product/3/5/3595471095282-.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Sign EAU DE PERFUME 100ml","3595471111012","4840","https://mazaya.eg/en/sign-eau-de-perfume-100ml","https://www.mazaya.eg/media/catalog/product/3/5/3595471111012.jpeg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Select Night","Mercedes Benz Select Night","5060","https://mazaya.eg/en/mercedes-benz-select-night123455-html","https://www.mazaya.eg/media/catalog/product/m/e/mercedes-benz-mercedes-benz-select-night-100ml_1.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Mercedes-Benz Eau De Parfum","Mercedes Benz for Men - Eau de Parfum","5280","https://mazaya.eg/en/mercedes-benz-for-men-eau-de-parfum123455-html","https://www.mazaya.eg/media/catalog/product/3/5/3595471061096_1.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Mercedes-Benz Man Eau de Toilette","MERCEDES-BENZ MAN EDT","4620","https://mazaya.eg/en/mercedes-benz-man-edt123455-html","https://www.mazaya.eg/media/catalog/product/m/e/mercedes-benz_man_edt.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Club Black Men Eau de Toilette","Mercedes Benz Club BLACK EDT","4950","https://mazaya.eg/en/mercedes-benz-club-black-men-edt123455-html","https://www.mazaya.eg/media/catalog/product/3/5/3595471041197_1.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","The Move Eau De Toilette Spray","Mercedes Benz The Move by Mercedes Benz Eau De Toilette Spray","4290","https://mazaya.eg/en/mercedes-benz-the-move-by-mercedes-benz-eau-de-toilette-spray123455-html","https://www.mazaya.eg/media/catalog/product/3/5/3595471091017_1.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","Mercedes-Benz For Men Intense Eau de Toilette","MERCEDES-BENZ FOR MEN INTENSE EDT","4230","https://mazaya.eg/en/mercedes-benz-for-men-intense-edt123455-html","https://www.mazaya.eg/media/catalog/product/m/e/mercedes-benz_for_men_intense_edt.jpg?store=en&image-type=small_image"
"Men Fragrance","MERCEDES BENZ","MERCEDES-BENZ FOR MEN EDT","MERCEDES-BENZ FOR MEN EDT","4840","https://mazaya.eg/en/mercedes-benz-for-men-edt","https://www.mazaya.eg/media/catalog/product/m/e/mercedes-benz_for_men_edt.jpg?store=en&image-type=small_image"
"Men Fragrance","Chopard","MALAKI CEDAR EDP 80ML","7640177360656","8140","https://mazaya.eg/en/malaki-cedar-edp-80ml","https://www.mazaya.eg/media/catalog/product/m/a/malaki_cedar_edp_80ml_-_pic1.jpg?store=en&image-type=small_image"
"Men Fragrance","Chopard","LEATHER MALAKI EDP 80ML","7640177361127","8140","https://mazaya.eg/en/leather-malaki-edp-80ml","https://www.mazaya.eg/media/catalog/product/7/6/7640177361127.jpg?store=en&image-type=small_image"
"Men Fragrance","Chopard","Malaki Oud EDP","7640177360083","9075","https://mazaya.eg/en/malaki-oud-edp","https://www.mazaya.eg/media/catalog/product/m/a/malaki_oud_edp_80ml_-_pic1.jpg?store=en&image-type=small_image"
"Men Fragrance","Chopard","Malaki Black Incense Eau de Parfum","7640177360366","8140","https://mazaya.eg/en/malaki-black-incense-edp234","https://www.mazaya.eg/media/catalog/product/m/a/malaki_black_incense_edp_80ml_-_pic1.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","EXTRAIT DE PERFUME INSIGNIA 50ML","5060905833276","20700","https://mazaya.eg/en/extrait-de-perfume-insignia-50ml","https://www.mazaya.eg/media/catalog/product/5/0/5060905833276-removebg-preview.png?store=en&image-type=small_image"
"Men Fragrance","Thameen","EXTRACT DE PERFUME THE HOPE 100ML","5060905833696","21550","https://mazaya.eg/en/extract-de-perfume-the-hope-100ml","https://www.mazaya.eg/media/catalog/product/5/0/5060905833696.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","SOML EXTRACT DE PERFUME SCEPTRE","724120146928","19000","https://mazaya.eg/en/soml-extract-de-perfume-sceptre","https://www.mazaya.eg/media/catalog/product/7/2/724120146928.jpeg?store=en&image-type=small_image"
"Men Fragrance","Thameen","SOML EXTRACT DE PERFUME RED CULLINAN DIMAOND","5060905833566","18150","https://mazaya.eg/en/soml-extract-de-perfume-red-cullinan-dimaond","https://www.mazaya.eg/media/catalog/product/5/0/5060905833566.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","EXTRACT DE PERFUME PEACOCK 100ML","5060905833702","21550","https://mazaya.eg/en/extract-de-perfume-peacock-100ml","https://www.mazaya.eg/media/catalog/product/5/0/5060905833702.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","EXTRACT DE PERFUME NOOROLOAIN 100 ML","5060905833719","25200","https://mazaya.eg/en/extract-de-perfume-nooroloain-100-ml","https://www.mazaya.eg/media/catalog/product/5/0/5060905833719.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","FANFARE COLOGNE EuxiR","5060905833658","20700","https://mazaya.eg/en/fanfare-cologne-euxir","https://www.mazaya.eg/media/catalog/product/5/0/5060905833658.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","DISCOVERY SET EDP","5060905833337","6700","https://mazaya.eg/en/discovery-set-edp","https://www.mazaya.eg/media/catalog/product/5/0/5060905833337.jpeg?store=en&image-type=small_image"
"Men Fragrance","Thameen","PERFUME TREASURE set","5060905833320","31350","https://mazaya.eg/en/perfume-treasure-collection","https://www.mazaya.eg/media/catalog/product/5/0/5060905833320.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","SOVEREIGN COLLECTION set","5060905833115","15400","https://mazaya.eg/en/sovereign-collection-box-4in1","https://www.mazaya.eg/media/catalog/product/5/0/5060905833115.webp.png?store=en&image-type=small_image"
"Men Fragrance","Thameen","Chords 100mI Cologne Elixir	","5060905833924","20700","https://mazaya.eg/en/chords-100mi-cologne-elixir","https://www.mazaya.eg/media/catalog/product/5/0/5060905833924-removebg-preview.png?store=en&image-type=small_image"
"Men Fragrance","Thameen","EXTRACT DE PERFUME AMBER ROOM 100ml","5060905832484","21550","https://mazaya.eg/en/extract-de-perfume-amber-room-100ml","https://www.mazaya.eg/media/catalog/product/5/0/5060905832484.jpeg?store=en&image-type=small_image"
"Men Fragrance","Thameen","Bravi 100ml Cologne Elixir","5060905833856","20700","https://mazaya.eg/en/bravi-100ml-cologne-elixir","https://www.mazaya.eg/media/catalog/product/5/0/5060905833856.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","BOHEMIAN INFUSION 100ML","5060905833795","20700","https://mazaya.eg/en/bohemian-infusion-100ml","https://www.mazaya.eg/media/catalog/product/u/n/untitledrrrr_111_.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","ROYAL SAPPHIRE 50 ML","724120146959","20700","https://mazaya.eg/en/royal-sapphire-100-ml","https://www.mazaya.eg/media/catalog/product/7/2/724120146959.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","IMPERIAL CROWN 50 ML","724120146904","19000","https://mazaya.eg/en/imperial-crown","https://www.mazaya.eg/media/catalog/product/i/m/imperial_crown_50_mlr.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","THE CORA 100 ML","5060905832491","21550","https://mazaya.eg/en/the-cora-100-ml","https://www.mazaya.eg/media/catalog/product/5/0/5060905832491.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","RIVIERE 100 ML","724120147062","22200","https://mazaya.eg/en/riviere-100-ml","https://www.mazaya.eg/media/catalog/product/u/n/untitledrrr-removebg-preview.png?store=en&image-type=small_image"
"Men Fragrance","Thameen","REGENT LEATHER 100 ML","5060905832460","28500","https://mazaya.eg/en/regent-leather-100-ml","https://www.mazaya.eg/media/catalog/product/r/e/regent_leather_100_ml-r.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","PATIALA 100 ML","5060905832569","22200","https://mazaya.eg/en/patiala-100-ml","https://www.mazaya.eg/media/catalog/product/p/a/patiala_100_mlr.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","GREEN PEARL 100 ML","5060905832507","20900","https://mazaya.eg/en/green-pearl-100-ml","https://www.mazaya.eg/media/catalog/product/g/r/green_pearl_100_mlrrr.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","CARVED OUD 100ML","724120147079","22550","https://mazaya.eg/en/carved-oud-100ml","https://www.mazaya.eg/media/catalog/product/7/2/724120147079-.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","BLUE HEART 100ML","5060905833689","22200","https://mazaya.eg/en/blue-heart-100ml","https://www.mazaya.eg/media/catalog/product/b/l/blue_heart_100ml.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","SOML EXTRACT DE PERFUME DIADEM","724120146911","20700","https://mazaya.eg/en/soml-extract-de-perfume-diadem","https://www.mazaya.eg/media/catalog/product/7/2/724120146911_1.jpg?store=en&image-type=small_image"
"Men Fragrance","Thameen","PEREGRINA 100 ML","5060905832477","21900","https://mazaya.eg/en/peregrina-100-ml","https://www.mazaya.eg/media/catalog/product/p/e/peregrina_100_mlr.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","MAISON DE LUXE 1600 100ML EDP SAP","6295124043406","1065","https://mazaya.eg/en/maison-de-luxe-1600-100ml-edp-sap","https://www.mazaya.eg/media/catalog/product/6/2/6295124043406.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","SOLID OUD 100ML EDT  ","6295124027932","935","https://mazaya.eg/en/solid-oud-917-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124027932.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","SOLID BLACK 100ML EDT  ","6295124020148","935","https://mazaya.eg/en/solid-black-917-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124020148.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","RAVE 100ML EDT  ","6295124030369","825","https://mazaya.eg/en/rave1172-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124030369.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","QAMAR 100ML EDP  ","6295124039553","880","https://mazaya.eg/en/qamar-1192-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124039553.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","OUD AL LAIL 100ML EDP  ","6295124039515","880","https://mazaya.eg/en/oud-al-lail-1190-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124039515.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","OUD AL HAYAT 100ML EDP  ","6295124039508","880","https://mazaya.eg/en/oud-al-hayat-1190-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124039508.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","ODE 100ML EDP  ","6295124041136","1090","https://mazaya.eg/en/ode-1194-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124041136.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","NICE FEELINGS 75ML EDT  ","6295124002168","825","https://mazaya.eg/en/nice-feelings350u-75ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124002168.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","LEGEND 100ML EDP  ","6295124041129","1090","https://mazaya.eg/en/legend-1196-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124041129.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","LAHEEB 100ML EDP  ","6295124039546","880","https://mazaya.eg/en/laheeb-1192-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124039546.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","INTENSE NOIR 100ML EDP  ","6295124039614","1040","https://mazaya.eg/en/intense-noir1166-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124039614.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","DISCLOSURE WHITE 100ML EDT  ","6295124023675","825","https://mazaya.eg/en/disclosure-white347-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124023675.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","DISCLOSURE 100ML EDT  ","6295124003059","825","https://mazaya.eg/en/disclosure347u-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124003059.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","ALBI 100ML EDP  ","6295124039522","880","https://mazaya.eg/en/albi-694-100ml-edp","https://www.mazaya.eg/media/catalog/product/6/2/6295124039522.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","MAISON DE BOIS 1600 100ML EDP SAP","6295124043383","1065","https://mazaya.eg/en/maison-de-bois-1600-100ml-edp-sap","https://www.mazaya.eg/media/catalog/product/6/2/6295124043383.png?store=en&image-type=small_image"
"Men Fragrance","Sapil","SOLID 100ML EDT  ","6295124001611","935","https://mazaya.eg/en/solid-917u-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124001611.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","NICE FEELINGS BLACK 75ML EDT  ","6295124000690","825","https://mazaya.eg/en/nice-feelings-black-350u-75ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124000690.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","INTENSE 100ML EDT  ","6295124030307","1040","https://mazaya.eg/en/intense1166-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124030307.jpg?store=en&image-type=small_image"
"Men Fragrance","Sapil","BOUND 100ML EDT  ","6295124030246","1040","https://mazaya.eg/en/bound1168-100ml-edt","https://www.mazaya.eg/media/catalog/product/6/2/6295124030246.jpg?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","KEMI 50ml Parfum","8054320900900","17000","https://mazaya.eg/en/kemi-50ml-parfum","https://www.mazaya.eg/media/catalog/product/8/0/8054320900900.jpg?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","XXY Parfum","XXY Parfum","25850","https://mazaya.eg/en/xxy-parfum","https://www.mazaya.eg/media/catalog/product/x/e/xerjoff-xxy-parfum-100ml-flacon-photoroom.png-photoroom_1.png?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","Symphonium Parfum","Symphonium Parfum","24850","https://mazaya.eg/en/symphonium-parfum","https://www.mazaya.eg/media/catalog/product/x/e/xerjoff-symphonium-parfum-100ml-flacon-photoroom.png-photoroom.png?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","Homme Parfum","Homme Parfum","25850","https://mazaya.eg/en/homme-parfum","https://www.mazaya.eg/media/catalog/product/x/e/xerjoff-homme-parfum-100ml-flacon-photoroom.png-photoroom.png?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","Accento EDP","Accento EDP","11100","https://mazaya.eg/en/accento-edp","https://www.mazaya.eg/media/catalog/product/x/e/xerjoff-accento-eau_de_parfum-100ml-flacon-photoroom.png-photoroom.png?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","LUNA  50mI Parfum","8054320900849","14350","https://mazaya.eg/en/luna-50mi-parfum","https://www.mazaya.eg/media/catalog/product/8/0/8054320900849.jpg?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","HAYAT 100mI Parfum","8054320900733","22250","https://mazaya.eg/en/hayat-100mi-parfum","https://www.mazaya.eg/media/catalog/product/8/0/8054320900733_1.jpg?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","Opera EDP 50ml","8033488158842","12350","https://mazaya.eg/en/opera-edp-50ml","https://www.mazaya.eg/media/catalog/product/x/e/xerjoff-opera-eau_de_parfum-100ml-flacon_1.png?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","Soprano EDP","Soprano EDP","11100","https://mazaya.eg/en/soprano-edp","https://www.mazaya.eg/media/catalog/product/s/o/soprano_edp.png?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","JTC - Join the Club 400 - edp 50 ml","8054320900276","11800","https://mazaya.eg/en/jtc-join-the-club-400-edp-50-ml","https://www.mazaya.eg/media/catalog/product/i/m/img_8879.jpeg?store=en&image-type=small_image"
"Men Fragrance","XERJOFF","Opera EDP 100ml","8033488156367","19300","https://mazaya.eg/en/opera-edp-100ml","https://www.mazaya.eg/media/catalog/product/x/e/xerjoff-opera-eau_de_parfum-100ml-flacon.png?store=en&image-type=small_image"
"Men Fragrance","Orto Paris","Brutus 50 ml","8717774840832","10850","https://mazaya.eg/en/brutus-50-ml","https://www.mazaya.eg/media/catalog/product/k/k/kkkk.png?store=en&image-type=small_image"
"Men Fragrance","Orto Paris","Boccanera 50 ml","8717774840849","10850","https://mazaya.eg/en/boccanera-50-ml","https://www.mazaya.eg/media/catalog/product/8/7/8717774840849.jpeg?store=en&image-type=small_image"
"Men Fragrance","Orto Paris","Stercus 50 ml","8717774840818","10850","https://mazaya.eg/en/stercus-50-ml","https://www.mazaya.eg/media/catalog/product/8/7/8717774840818_1.jpg?store=en&image-type=small_image"
"Men Fragrance","Orto Paris","Viride 50 ml","8717774840825","10850","https://mazaya.eg/en/viride-50-ml","https://www.mazaya.eg/media/catalog/product/8/7/8717774840825-removebg-preview.png?store=en&image-type=small_image"
"Men Fragrance","Orto Paris","Seminalis 50 ml","8717774840856","10850","https://mazaya.eg/en/seminalis-50-ml","https://www.mazaya.eg/media/catalog/product/8/7/8717774840856_1_.png?store=en&image-type=small_image"
"Men Fragrance","Orto Paris","Cuoium 50 ml","8717774840887","10850","https://mazaya.eg/en/cuoium-50-ml","https://www.mazaya.eg/media/catalog/product/8/7/8717774840887.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","WILD DEEP EDP 115ML","6290102032076","960","https://mazaya.eg/en/wild-deep-edp-115ml","https://www.mazaya.eg/media/catalog/product/w/i/wilddeep_1100x.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","MALEFICENT EDP 100ML","6290102030584","965","https://mazaya.eg/en/maleficent-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102030584_1_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","WOW OUD 53 EDP 80ML","6290102032014","1140","https://mazaya.eg/en/wow-oud-53-edp-80ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102032014_3_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","BAUGSONS LEAVE YOUR FEARS BEHIND EDP 100ML","6290102023883","1155","https://mazaya.eg/en/baugsons-leave-your-fears-behind-edp-100ml","https://www.mazaya.eg/media/catalog/product/b/a/baugsons_leave_your_fears_behind_edp_100ml.png?store=en&image-type=small_image"
"Men Fragrance","My Perfume","SCUDO ELECTRIQUE EDP 100ML","6290102031758","965","https://mazaya.eg/en/scudo-electrique-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102031758_1_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","FABULICIOUS EDP 100ML","6290102032069","1140","https://mazaya.eg/en/fabulicious-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102032069_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","LATE NIGHT EDP 100ML","6290102029700","965","https://mazaya.eg/en/late-night-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102029700.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","MURANO EDP 100ML","6290102030614","965","https://mazaya.eg/en/murano-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102030614_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","KINGDOM EDP 100ML","6390902027934","745","https://mazaya.eg/en/kingdom-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/3/6390902027934_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","RHAPSODY EDP 85ML","6290102030621","955","https://mazaya.eg/en/rhapsody-edp-85ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102030621_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","DARK SCUDO EDP 100ML","6290102030577","965","https://mazaya.eg/en/dark-scudo-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102030577_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","RIDER BLUE EDP 100ML","6290102031697","965","https://mazaya.eg/en/rider-blue-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102031697_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","EVOQUE MEN EDP 100ML","6290102032458","965","https://mazaya.eg/en/evoque-men-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102032458_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","THE ETERNAL CLUB EDP 200ML","6290102030560","960","https://mazaya.eg/en/the-eternal-club-edp-200ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102030560_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","SENSITIVE EDP 100ML","6390902028016","805","https://mazaya.eg/en/sensitive-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/3/6390902028016_1_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","CONQUER EDP 100ML","6290102031918","960","https://mazaya.eg/en/conquer-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102031918_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","TITANIUM EDP 100ML","6290102030607","955","https://mazaya.eg/en/titanium-edp-100ml","https://www.mazaya.eg/media/catalog/product/6/2/6290102030607_2_.jpg?store=en&image-type=small_image"
"Men Fragrance","My Perfume","My Perfumes Bizarre Eau de Parfum","Bougsons My Perfumes BIZARRE Edp","1395","https://mazaya.eg/en/bougsons-my-perfumes-bizarre-edp123455-html","https://www.mazaya.eg/media/catalog/product/b/i/bizarre-380pixcel_1.jpg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","L Eau D Issey Men EDT 200ML","3423470485448","8500","https://mazaya.eg/en/l-eau-d-issey-men-edt-200ml","https://www.mazaya.eg/media/catalog/product/3/4/3423470485448.jpg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","Fusion d'Issey Extreme EDT spray 100ML","3423222010133","6500","https://mazaya.eg/en/fusion-d-issey-extreme-edt-spray-100ml","https://www.mazaya.eg/media/catalog/product/e/z/ezgif-4-506dbad4d4.jpg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","ISSEY MIYAKE NUIT HOMME EDP","Nuit Homme Eau de Parfum","7500","https://mazaya.eg/en/issey-miyake-nuit-homme-edp","https://www.mazaya.eg/media/catalog/product/i/s/issey_miyake_nuit_homme_edp.jpg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","LEAU DISSEY MAN 125ML EDT","3423470311365","6500","https://mazaya.eg/en/leau-dissey-man-125ml-edt","https://www.mazaya.eg/media/catalog/product/3/4/3423470311365.jpeg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","L' EAU D'ISSEY","3423222090715","3300","https://mazaya.eg/en/im-eh-edm-23","https://www.mazaya.eg/media/catalog/product/3/4/3423222090715-.jpg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","Fusion D`Issey","Issey Miyake Fusion D`Issey","3800","https://mazaya.eg/en/issey-miyake-fusion-d-issey","https://www.mazaya.eg/media/catalog/product/3/4/3423478974654-.jpeg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE"," L`Eau D`Issey Wood & Wood Intense For Men EDP 100ML","3423478509351","5800","https://mazaya.eg/en/l-eau-d-issey-wood-wood-intense-for-men-edp-100ml","https://www.mazaya.eg/media/catalog/product/3/4/3423478509351.jpg?store=en&image-type=small_image"
"Men Fragrance","ISSEY MIYAKE","L'EAU D'ISSEY FOR MEN VETIVER INTENSE EDT 100ML","3423222090722","4200","https://mazaya.eg/en/l-eau-d-issey-for-men-vetiver-intense-edt-100ml","https://www.mazaya.eg/media/catalog/product/3/4/3423222090722_3_.jpg?store=en&image-type=small_image"
"Men Fragrance","Nasomatto","Sadonaso 30 ml","8717774840580","9250","https://mazaya.eg/en/sadonaso-30-ml","https://www.mazaya.eg/media/catalog/product/s/a/sadonaso.jpg?store=en&image-type=small_image"
"Men Fragrance","Nasomatto","Fantomas 30 ml","8717774840344","9250","https://mazaya.eg/en/fantomas-30-ml","https://www.mazaya.eg/media/catalog/product/n/a/nasomatto-product_fantomas2_8717774840344_na044.jpg?store=en&image-type=small_image"
"Men Fragrance","Nasomatto","Nudiflorum 30 ml","8717774840337","9250","https://mazaya.eg/en/nudiflorum-30-ml","https://www.mazaya.eg/media/catalog/product/n/a/nasomatto-product_nudiflorum2_8717774840337_na0042.jpg?store=en&image-type=small_image"
"Men Fragrance","Nasomatto","Pardon 30 ml","8717774840290","9250","https://mazaya.eg/en/pardon-30-ml","https://www.mazaya.eg/media/catalog/product/n/a/nasomatto-product_pardon2_8717774840290_na0019.jpg?store=en&image-type=small_image"
"Men Fragrance","Nasomatto","Black Afgano 30 ml","8717774840061","9250","https://mazaya.eg/en/black-afgano-30-ml","https://www.mazaya.eg/media/catalog/product/n/a/nasomatto-product_blackafgano2_8717774840061_na0017.jpg?store=en&image-type=small_image"
